Date,Daily Change,Sentiment
05/10/2017,0.319977,0.347083333
06/10/2017,1.550018,0.085631937
07/10/2017,-6.9700015,0.25
08/10/2017,-3.48500075,0.052380952
09/10/2017,-3.48500075,0
10/10/2017,12.649994,0.333928571
11/10/2017,-0.98999,0.182285714
12/10/2017,1.079987,0.127777778
13/10/2017,-0.109986,0
14/10/2017,-2.4850005,0
15/10/2017,-1.24250025,0.65
16/10/2017,-1.24250025,0.366666667
17/10/2017,5.149994,0
18/10/2017,3.899994,-0.25
19/10/2017,-7.839996,-0.140625
20/10/2017,-6.709992,0.2375
21/10/2017,-4.0400085,0.083333333
22/10/2017,-2.02000425,0
23/10/2017,-2.02000425,0
24/10/2017,0.320007,0.109090909
25/10/2017,-11.5,0
26/10/2017,0.330017,-0.158333333
27/10/2017,-5.300018,0
28/10/2017,-0.395004,-0.4875
29/10/2017,-0.197502,0
30/10/2017,-0.197502,0.08
31/10/2017,11.450012,0
01/11/2017,-10.450012,0
02/11/2017,-21.819977,0
03/11/2017,6.829986,0
04/11/2017,-1.6549985,0
05/11/2017,-0.82749925,0
06/11/2017,-0.82749925,0
07/11/2017,3.269989,-0.166666667
08/11/2017,-1.659973,0
09/11/2017,-1.400025,-0.133333333
10/11/2017,0,0.5
11/11/2017,6.205002,0
12/11/2017,3.102501,0.039393939
13/11/2017,3.102501,0.071428571
14/11/2017,-6.699982,0
15/11/2017,2.599976,-0.00247114
16/11/2017,1.200012,0
17/11/2017,2.549988,0.045454546
18/11/2017,-3.154999,0
19/11/2017,-1.5774995,0.17
20/11/2017,-1.5774995,0.7
21/11/2017,9.070008,-0.111111111
22/11/2017,-5.209992,0
23/11/2017,1.474991,-0.145833333
24/11/2017,1.474991,0
25/11/2017,0.630005,0.5
26/11/2017,0.3150025,0.183333333
27/11/2017,0.3150025,0.05
28/11/2017,0.73999,-0.006666667
29/11/2017,-10.009979,0
30/11/2017,1.309997,0.021219697
01/12/2017,-2.320007,0.068181818
02/12/2017,-0.6649935,0.094940476
03/12/2017,-0.33249675,-0.180769231
04/12/2017,-0.33249675,0
05/12/2017,-1.5,0
06/12/2017,9.559998,0
07/12/2017,-2.02002,0
08/12/2017,3.890015,0
09/12/2017,6.8899995,0
10/12/2017,3.44499975,0
11/12/2017,3.44499975,-0.223958333
12/12/2017,12.119995,0
13/12/2017,-2,-0.322575758
14/12/2017,-1.139984,0.120833333
15/12/2017,5.559997,-0.370486111
16/12/2017,-2.2900085,0
17/12/2017,-1.14500425,0.063888889
18/12/2017,-1.14500425,0
19/12/2017,-7.769989,0.2
20/12/2017,-2.119995,0.048214286
21/12/2017,2.679993,0.037929068
22/12/2017,-6.459992,0
23/12/2017,-3.9550015,-0.048300866
24/12/2017,-1.97750075,0.130952381
25/12/2017,-0.988750375,-0.025
26/12/2017,-0.988750375,0.165926001
27/12/2017,-5.649994,0
28/12/2017,3.71997,0
29/12/2017,-4.009979,0
30/12/2017,4.5899965,0
31/12/2017,2.29499825,0
01/01/2018,1.147499125,0
02/01/2018,1.147499125,0
03/01/2018,-3.279999,0.0925
04/01/2018,-2.630005,0
05/01/2018,1.959992,-0.1
06/01/2018,9.9150085,0
07/01/2018,4.95750425,0.479545455
08/01/2018,4.95750425,-0.05
09/01/2018,-2.720002,0.225
10/01/2018,1.109986,0
11/01/2018,3.150024,0
12/01/2018,-1.730011,0.258333333
13/01/2018,1.9199985,0.425
14/01/2018,0.95999925,0
15/01/2018,0.479999625,0.086309524
16/01/2018,0.479999625,0
17/01/2018,7.100006,0
18/01/2018,-2.589997,0
19/01/2018,5.449982,0
20/01/2018,0.7700045,0
21/01/2018,0.38500225,0
22/01/2018,0.38500225,0
23/01/2018,1.230011,0
24/01/2018,-6.899994,0.114814815
25/01/2018,-8.25,0
26/01/2018,5.209991,0
27/01/2018,3.3399965,0.077777778
28/01/2018,1.66999825,0.129722222
29/01/2018,1.66999825,0.160763889
30/01/2018,-3.709992,0
31/01/2018,8.489991,0.118571429
01/02/2018,-5.059998,-0.042857143
02/02/2018,-5.5,0.041666667
03/02/2018,-5.3099975,0
04/02/2018,-2.65499875,-0.105
05/02/2018,-2.65499875,-0.044444444
06/02/2018,0.839996,0.017132867
07/02/2018,11.029999,0.205
08/02/2018,-29.769989,0
09/02/2018,-4.809998,0
10/02/2018,2.654999,0
11/02/2018,1.3274995,0.133333333
12/02/2018,1.3274995,0.061666667
13/02/2018,7.929993,0
14/02/2018,-1.350006,0
15/02/2018,11.760009,0
16/02/2018,1.419983,0
17/02/2018,-0.3600005,0.068181818
18/02/2018,-0.18000025,0.5
19/02/2018,-0.090000125,0
20/02/2018,-0.090000125,-0.1875
21/02/2018,-1.470001,-0.030333333
22/02/2018,12.870025,0.059478022
23/02/2018,5.879975,0.358333333
24/02/2018,2.6850125,0.357142857
25/02/2018,1.34250625,-0.1
26/02/2018,1.34250625,0
27/02/2018,-6.430023,0.047588384
28/02/2018,-7.929992,0
01/03/2018,-12.130005,0
02/03/2018,4.190002,0
03/03/2018,-0.8849945,-0.5
04/03/2018,-0.44249725,0.193333333
05/03/2018,-0.44249725,0
06/03/2018,-5.149994,0.203125
07/03/2018,4.099976,0.1025
08/03/2018,-3.199982,0.0775
09/03/2018,-1.929993,0.017297464
10/03/2018,9.1699985,-0.125
11/03/2018,4.58499925,-0.220138889
12/03/2018,4.58499925,0.8
13/03/2018,-3.670014,0
14/03/2018,-15.209991,0.139393939
15/03/2018,-1.029999,-0.041666667
16/03/2018,-4.25,0
17/03/2018,-3.895004,0
18/03/2018,-1.947502,0.2
19/03/2018,-1.947502,0
20/03/2018,-3.01001,-0.024354658
21/03/2018,5.980011,-0.077777778
22/03/2018,-7.429993,0.100566101
23/03/2018,-7.559997,-0.006181818
24/03/2018,1.319992,-0.075
25/03/2018,0.659996,0
26/03/2018,0.659996,-0.001755652
27/03/2018,-25,0.05995671
28/03/2018,-21.399994,0.2
29/03/2018,8.350006,0.116666667
30/03/2018,-6.8250045,0.028733766
31/03/2018,-3.41250225,0.525
01/04/2018,-1.706251125,0.230777159
02/04/2018,-1.706251125,0.150562771
03/04/2018,15.050003,0
04/04/2018,19.410003,-0.016666667
05/04/2018,18.779999,0.25
06/04/2018,-6.420013,0.105984849
07/04/2018,-4.819992,0.5
08/04/2018,-2.409996,-0.001851852
09/04/2018,-2.409996,0.094444444
10/04/2018,15.040008,0.104166667
11/04/2018,-3.770019,0.1
12/04/2018,-6.850006,0.283333333
13/04/2018,6.260009,0.113486395
14/04/2018,-4.5650025,0
15/04/2018,-2.28250125,-0.05
16/04/2018,-2.28250125,0.046666667
17/04/2018,-3.519989,0.0875
18/04/2018,5.660004,0.404761905
19/04/2018,6.729981,0.256969697
20/04/2018,-9.839997,0.333333333
21/04/2018,-3.4349975,0.25
22/04/2018,-1.71749875,0.4
23/04/2018,-1.71749875,0.5
24/04/2018,0.089996,0.05
25/04/2018,-2.769989,0.16
26/04/2018,4.790009,0
27/04/2018,8.599976,0.077272727
28/04/2018,-0.0899965,0
29/04/2018,-0.04499825,0
30/04/2018,-0.04499825,0
01/05/2018,6.020019,0.5
02/05/2018,1.229981,0.016666667
03/05/2018,-16.699982,0.8
04/05/2018,9.639984,0.098670529
05/05/2018,4.3399965,0.067166667
06/05/2018,2.16999825,0.384375
07/05/2018,2.16999825,-0.125
08/05/2018,-0.799988,0
09/05/2018,4.880005,0.047619048
10/05/2018,-1.830017,0.025555556
11/05/2018,-3.959991,0.073248457
12/05/2018,-4.5449985,0
13/05/2018,-2.27249925,0.233333333
14/05/2018,-2.27249925,0.134744145
15/05/2018,-7.790008,0
16/05/2018,2.300018,-0.516666667
17/05/2018,-1.940002,0.266666667
18/05/2018,-7.720002,-0.041937229
19/05/2018,3.8349915,0.15
20/05/2018,1.91749575,0.152340252
21/05/2018,1.91749575,0.120412214
22/05/2018,-9.47998,0.149318996
23/05/2018,4.059997,0.145559965
24/05/2018,-1.220001,0.139284061
25/05/2018,1,0.021380854
26/05/2018,2.455002,0.100255326
27/05/2018,1.227501,0.064976294
28/05/2018,0.6137505,0.083333333
29/05/2018,0.6137505,0.205125661
30/05/2018,7.959991,0.144911458
31/05/2018,-6.98999,0.1234375
01/06/2018,7.089996,0.152287879
02/06/2018,2.4599915,0.040327381
03/06/2018,1.22999575,0.141774892
04/06/2018,1.22999575,0.0125
05/06/2018,-5.609985,0.20959596
06/06/2018,28.369995,0.05
07/06/2018,-3.410004,-0.010602679
08/06/2018,1.570008,0.133217593
09/06/2018,7.220001,0.049784512
10/06/2018,3.6100005,0.098278236
11/06/2018,3.6100005,0.25
12/06/2018,10.669983,0.084873737
13/06/2018,2.01001,-0.034895833
14/06/2018,12.940002,0
15/06/2018,0.450012,-0.034765625
16/06/2018,6.329987,0.149718615
17/06/2018,3.1649935,0.098118236
18/06/2018,3.1649935,0.225
19/06/2018,-18.279999,0.078031488
20/06/2018,9.670013,0.065010251
21/06/2018,-14.709991,0.004545455
22/06/2018,-13.880005,0.121456916
23/06/2018,-0.3099975,0.034210526
24/06/2018,-0.15499875,0.083333333
25/06/2018,-0.15499875,0.167169685
26/06/2018,8.98999,-0.077414773
27/06/2018,2.5,0.149475745
28/06/2018,5.429993,0.166856061
29/06/2018,-6.979981,0.105208333
30/06/2018,-3.9400025,-0.233333333
01/07/2018,-1.97000125,0
02/07/2018,-1.97000125,0.175
03/07/2018,-24.210022,0
04/07/2018,-0.8499905,0.2325
05/07/2018,-0.8499905,0.139106823
06/07/2018,-0.26001,0.096477348
07/07/2018,4.805008,0.083917749
08/07/2018,2.402504,0.079047619
09/07/2018,2.402504,0.08875
10/07/2018,3.959991,0.108287546
11/07/2018,-3.51001,0.18992381
12/07/2018,-2.25,0.268458333
13/07/2018,2.160004,0.160075188
14/07/2018,-4.3849945,0.086624112
15/07/2018,-2.19249725,-0.02
16/07/2018,-2.19249725,0
17/07/2018,12.589996,0
18/07/2018,1.160004,0.14
19/07/2018,-3.619995,-0.066666667
20/07/2018,-6.650024,0.091051136
21/07/2018,-5.1899875,0.19375
22/07/2018,-2.59499375,0.4
23/07/2018,-2.59499375,0.11349026
24/07/2018,-5.770019,0.163293651
25/07/2018,11.309997,0.028030303
26/07/2018,-2.089996,0.13
27/07/2018,-9.470001,0.066666667
28/07/2018,-3.50499,0.175
29/07/2018,-1.752495,0.04
30/07/2018,-1.752495,0.070959596
31/07/2018,7.970002,0.03849915
01/08/2018,2.699981,0.004867725
02/08/2018,48.700013,0.1
03/08/2018,-1.369996,0
04/08/2018,-3.0900115,0.175
05/08/2018,-1.54500575,0.148823529
06/08/2018,-1.54500575,0.129545455
07/08/2018,37.580017,0.095735931
08/08/2018,-9.230011,-0.1
09/08/2018,-17.889984,0.2875
10/08/2018,3.039978,0.326893939
11/08/2018,0.460007,0.138533395
12/08/2018,0.2300035,0.107142857
13/08/2018,0.2300035,0.228571429
14/08/2018,-8.769989,0.0359375
15/08/2018,-8.950013,0
16/08/2018,-3.23999,0.1
17/08/2018,-29.950012,0.289107143
18/08/2018,1.470001,0.437037037
19/08/2018,0.7350005,0
20/08/2018,0.7350005,0
21/08/2018,13.459992,0
22/08/2018,-0.259979,0
23/08/2018,-1.540009,0.240705357
24/08/2018,2.720001,0.098148148
25/08/2018,-1.775009,-0.009289322
26/08/2018,-0.8875045,0.126547619
27/08/2018,-0.8875045,0
28/08/2018,-7.410004,0.139393939
29/08/2018,-6.849975,0
30/08/2018,-1.860016,0.040740741
31/08/2018,-1.48999,0.256426768
01/09/2018,-6.354996,0
02/09/2018,-3.177498,0
03/09/2018,-1.588749,0.666666667
04/09/2018,-1.588749,0
05/09/2018,-8.210022,0.005744048
06/09/2018,0.210022,0
07/09/2018,-17.710022,0.123214286
08/09/2018,11.130005,-0.004046417
09/09/2018,5.5650025,0
10/09/2018,5.5650025,0
11/09/2018,-6.059998,0.273452381
12/09/2018,11.100007,0.2375
13/09/2018,-1.080018,-0.028571429
14/09/2018,5.740021,0.121645022
15/09/2018,-0.180008,0.1
16/09/2018,-0.090004,0.103125
17/09/2018,-0.090004,0.175902778
18/09/2018,-9.880005,0.097287157
19/09/2018,14.059998,0.1125
20/09/2018,-0.690002,0.154295476
21/09/2018,0.770019,-0.533333333
22/09/2018,0.2899935,0.167099567
23/09/2018,0.14499675,0
24/09/2018,0.14499675,-0.041666667
25/09/2018,1.309997,0.019444444
26/09/2018,8.589997,0.155208333
27/09/2018,-2.059998,0
28/09/2018,-42.75,0.083
29/09/2018,22.9650115,0.083333333
30/09/2018,11.48250575,0
01/10/2018,11.48250575,-0.15
02/10/2018,-9.680023,-0.127645503
03/10/2018,-6.220001,0
04/10/2018,-12.970001,0.245833333
05/10/2018,-19.879975,0.003315496
06/10/2018,-5.695007,-0.042592593
07/10/2018,-2.8475035,0.277777778
08/10/2018,-2.8475035,0.2125
09/10/2018,12.23999,0.2247595
10/10/2018,-5.919983,-0.1
11/10/2018,-4.650009,0
12/10/2018,6.550003,0.112815657
13/10/2018,0.4049985,0.386666667
14/10/2018,0.20249925,0.2125
15/10/2018,0.20249925,0.240680272
16/10/2018,17,0.092462121
17/10/2018,-4.809997,0.08538188
18/10/2018,-7.869995,0.083333333
19/10/2018,-3.910004,0.286590909
20/10/2018,0.475006,-0.013690476
21/10/2018,0.237503,0.096428571
22/10/2018,0.237503,0.170625
23/10/2018,33.190003,0.05875
24/10/2018,-5.640015,0
25/10/2018,26.359985,0.08
26/10/2018,16.040009,0.111658249
27/10/2018,1.975006,0.191912972
28/10/2018,0.987503,0
29/10/2018,0.987503,0.386111111
30/10/2018,-4.950012,0
31/10/2018,7.420013,0.150925926
01/11/2018,6.959992,0.061038961
02/11/2018,2.130005,0.087347756
03/11/2018,-2.505005,0.155305383
04/11/2018,-1.2525025,0
05/11/2018,-1.2525025,0
06/11/2018,-0.339996,0.215
07/11/2018,7.100006,-0.000416667
08/11/2018,3.23999,0.159090909
09/11/2018,-0.889984,0.171428571
10/11/2018,-9.6150055,0.081870748
11/11/2018,-4.80750275,-0.075
12/11/2018,-4.80750275,0.25
13/11/2018,7.450012,0
14/11/2018,5.269989,0.234375
15/11/2018,4.440002,-0.01096155
16/11/2018,5.869996,0.329166667
17/11/2018,-0.4199985,0.064646465
18/11/2018,-0.20999925,0
19/11/2018,-0.20999925,0.116411565
20/11/2018,-5.980011,0.003809524
21/11/2018,-9.299988,0.375
22/11/2018,-6.1800075,0
23/11/2018,-6.1800075,0
24/11/2018,10.0850065,0
25/11/2018,5.04250325,0
26/11/2018,5.04250325,0.152366522
27/11/2018,-2.079987,0.125
28/11/2018,3.949982,0.04375
29/11/2018,-6.699982,-0.035119048
30/11/2018,9.309998,0.125
01/12/2018,4.0049895,0.161372549
02/12/2018,2.00249475,-0.072916667
03/12/2018,2.00249475,-0.038958333
04/12/2018,1.210022,0
05/12/2018,1.679993,-0.007755102
06/12/2018,1.679993,0
07/12/2018,-5.089997,0.101893939
08/12/2018,3.5899965,0.047767857
09/12/2018,1.79499825,0.162428977
10/12/2018,1.79499825,0
11/12/2018,1.610016,0.110582812
12/12/2018,-0.160004,0
13/12/2018,10.190003,0.375
14/12/2018,-11.080018,0.175
15/12/2018,-8.644989,0.136805556
16/12/2018,-4.3224945,0.108571429
17/12/2018,-4.3224945,0
18/12/2018,-11.390014,0.029662879
19/12/2018,-4.059998,0.159484127
20/12/2018,-17.589996,0.12
21/12/2018,4.389984,0.028571429
22/12/2018,-12.189987,0.04707215
23/12/2018,-6.0949935,0.127335859
24/12/2018,-6.0949935,0.086365741
25/12/2018,15.3499905,0.126190476
26/12/2018,15.3499905,0.082345086
27/12/2018,-9.959991,0.160489511
28/12/2018,17.73999,0.183636364
29/12/2018,-0.5350035,0.05
30/12/2018,-0.26750175,0.025
31/12/2018,-0.26750175,0.407954546
01/01/2019,-11.3399965,0.133333333
02/01/2019,-11.3399965,0
03/01/2019,-9.76001,0.0775
04/01/2019,17.330017,0.021428571
05/01/2019,8.6349945,0.163071895
06/01/2019,4.31749725,-0.01780303
07/01/2019,4.31749725,0.328333333
08/01/2019,0.390015,0
09/01/2019,3.179993,0.047656566
10/01/2019,6.440002,0.213888889
11/01/2019,2.290009,0.166666667
12/01/2019,-6.430008,0.25
13/01/2019,-3.215004,0
14/01/2019,-3.215004,0.4
15/01/2019,10.029999,0.166071429
16/01/2019,1.619995,0.152
17/01/2019,1.26001,0.080952381
18/01/2019,-45.049988,0.15
19/01/2019,-1.6699985,-0.007407407
20/01/2019,-0.83499925,0
21/01/2019,-0.417499625,-0.04025974
22/01/2019,-0.417499625,0.119375
23/01/2019,-11.330017,0.073
24/01/2019,3.920014,0
25/01/2019,5.529999,0.173611111
26/01/2019,-0.330002,0.433333333
27/01/2019,-0.165001,0.198430736
28/01/2019,-0.165001,0.16
29/01/2019,1.079986,0.06875
30/01/2019,11.309998,0.015873016
31/01/2019,-1.75,0.273602694
01/02/2019,5.190002,0.090151587
02/02/2019,0.340012,0.08
03/02/2019,0.170006,0.073106061
04/02/2019,0.170006,0.154761905
05/02/2019,8.459991,0.25
06/02/2019,-4.130005,0.004960318
07/02/2019,-9.709991,0.127777778
08/02/2019,-1.710022,0.093981482
09/02/2019,3.520004,0.041666667
10/02/2019,1.760002,0.5
11/02/2019,1.760002,0.128786713
12/02/2019,-1.029998,0
13/02/2019,-3.639985,0.218641975
14/02/2019,-4.400024,0.151111111
15/02/2019,4.110016,0.125
16/02/2019,-1.119995,0
17/02/2019,-0.5599975,0.301428571
18/02/2019,-0.27999875,-0.05
19/02/2019,-0.27999875,0
20/02/2019,-3.080017,-0.0125
21/02/2019,-11.329987,0.136301587
22/02/2019,3.47998,0.165236742
23/02/2019,2.029999,0
24/02/2019,1.0149995,0
25/02/2019,1.0149995,0.066666667
26/02/2019,-0.910004,0.248862434
27/02/2019,16.880005,0.036363636
28/02/2019,5.140015,0.175
01/03/2019,-25.089996,0.127490741
02/03/2019,-4.715012,0.116019625
03/03/2019,-2.357506,0.098795996
04/03/2019,-2.357506,0.061111111
05/03/2019,-8.819976,0.071428571
06/03/2019,-0.300019,0.104166667
07/03/2019,0.350006,0.275338685
08/03/2019,7.550019,0.122222222
09/03/2019,3.389999,0.138029101
10/03/2019,1.6949995,0
11/03/2019,1.6949995,0.116666667
12/03/2019,-7.560028,0.0078125
13/03/2019,5.600006,0
14/03/2019,1,0.10452381
15/03/2019,-14.529998,0
16/03/2019,-2.9700015,0.051041667
17/03/2019,-1.48500075,0.05664338
18/03/2019,-1.48500075,0
19/03/2019,-2.019989,-0.078958333
20/03/2019,6.130005,0.208630952
21/03/2019,0.419983,0.201851852
22/03/2019,-9.48999,0.354949495
23/03/2019,-2.054993,0.085714286
24/03/2019,-1.0274965,0.077777778
25/03/2019,-1.0274965,0.216666667
26/03/2019,7.349976,0.187898352
27/03/2019,7.059998,0.233333333
28/03/2019,3.790008,0.28
29/03/2019,1.23999,0.280372768
30/03/2019,4.660004,0.033020353
31/03/2019,2.330002,-0.09
01/04/2019,2.330002,0.059161491
02/04/2019,-3.299988,-0.022222222
03/04/2019,5.929993,0.017
04/04/2019,-24.029999,0.198148148
05/04/2019,7.179992,0.196339286
06/04/2019,-0.8799895,0.058630952
07/04/2019,-0.43999475,0.328571429
08/04/2019,-0.43999475,-0.002777778
09/04/2019,-0.890014,0.36
10/04/2019,3.75,0.121196581
11/04/2019,-7.639985,0.38125
12/04/2019,-0.720001,0.130270092
13/04/2019,-0.6600035,0.107535885
14/04/2019,-0.33000175,0.042346939
15/04/2019,-0.33000175,0.091071429
16/04/2019,6.97998,0.148383838
17/04/2019,-2.129974,0.18
18/04/2019,2.029999,0
19/04/2019,-5.255005,0.112664956
20/04/2019,-2.6275025,-0.025
21/04/2019,-1.31375125,-0.094318182
22/04/2019,-1.31375125,0.305
23/04/2019,1.149994,0.060501976
24/04/2019,-5.23999,0.10010101
25/04/2019,-11.029999,0.022222222
26/04/2019,-12.490006,0.207291667
27/04/2019,3.165001,0.198214286
28/04/2019,1.5825005,0.140277778
29/04/2019,1.5825005,0.043704546
30/04/2019,-2.779999,0.1
01/05/2019,-4.680007,0.1
02/05/2019,10.090011,0
03/05/2019,10.929993,0.131818182
04/05/2019,0.1549985,0.283333333
05/05/2019,0.07749925,0.059111111
06/05/2019,0.07749925,0.100551532
07/05/2019,-8.279998,0.132788691
08/05/2019,-2.220002,0.092371996
09/05/2019,-2.86,0.050135949
10/05/2019,-2.459992,0.169261364
11/05/2019,-6.2550045,0.12979798
12/05/2019,-3.12750225,0.297321429
13/05/2019,-3.12750225,0.05
14/05/2019,5.300003,0
15/05/2019,-0.360001,0.083134921
16/05/2019,-3.619995,0.131994048
17/05/2019,-17.300003,0.132780183
18/05/2019,-2.834999,0.08921131
19/05/2019,-1.4174995,0.152083333
20/05/2019,-1.4174995,0
21/05/2019,-0.279999,0.134895833
22/05/2019,-12.350006,0
23/05/2019,2.760009,0.049248538
24/05/2019,-4.86,0.128789006
25/05/2019,-0.965004,0.191666667
26/05/2019,-0.482502,0.185084175
27/05/2019,-0.241251,0.19424052
28/05/2019,-0.241251,0.425
29/05/2019,1.160004,0.030151515
30/05/2019,-1.64,-0.007070707
31/05/2019,-3.059997,0.072940341
01/06/2019,-3.0950015,0.0675
02/06/2019,-1.54750075,0.124166667
03/06/2019,-1.54750075,0
04/06/2019,14.630005,0.066666667
05/06/2019,2.98999,0
06/06/2019,9.360001,0
07/06/2019,-1.449997,0.092857143
08/06/2019,4.1900025,0
09/06/2019,2.09500125,0
10/06/2019,2.09500125,0.105
11/06/2019,4.220001,0.020606061
12/06/2019,-7.840011,0.104166667
13/06/2019,4.650009,0.148611111
14/06/2019,1.009994,0.032086168
15/06/2019,5.0550005,0.206659226
16/06/2019,2.52750025,0.158571429
17/06/2019,2.52750025,0.017261905
18/06/2019,-0.289994,0.005555556
19/06/2019,1.689988,0.014316239
20/06/2019,-6.809998,0.0575
21/06/2019,2.240006,0.169482887
22/06/2019,0.889999,0
23/06/2019,0.4449995,0.00479798
24/06/2019,0.4449995,0.07893544
25/06/2019,-3.880004,0.133045455
26/06/2019,-0.489991,0.140701754
27/06/2019,3.569992,0.035416667
28/06/2019,0.620011,0.150710227
29/06/2019,1.8549955,0.3
30/06/2019,0.92749775,0.127857143
01/07/2019,0.92749775,0.233333333
02/07/2019,-2.619995,0.268668831
03/07/2019,10.349991,0.149074074
04/07/2019,-0.899994,0.079166667
05/07/2019,-0.899994,0
06/07/2019,-1.380005,0.020512821
07/07/2019,-0.6900025,0.06
08/07/2019,-0.6900025,0.100826281
09/07/2019,-0.279998,0.111296143
10/07/2019,8.86,0.316666667
11/07/2019,-0.319992,0.219230769
12/07/2019,6.479996,0.156827731
13/07/2019,4.209999,0.103502747
14/07/2019,2.1049995,0
15/07/2019,2.1049995,0.078030303
16/07/2019,-1.119995,0.105984849
17/07/2019,2.479996,0.154646465
18/07/2019,-1.320008,0.177941632
19/07/2019,4.64,0.025
20/07/2019,-1.25,0.077777778
21/07/2019,-0.625,0.073333333
22/07/2019,-0.625,0.004346728
23/07/2019,4.49002,0.098295455
24/07/2019,4.709992,0.033333333
25/07/2019,-36.059998,-0.00462963
26/07/2019,-0.780014,0.117857143
27/07/2019,3.8650055,0.123843537
28/07/2019,1.93250275,0.112365835
29/07/2019,1.93250275,0
30/07/2019,6.489991,0.153030303
31/07/2019,-0.649994,0.05
01/08/2019,-7.759995,0.051958333
02/08/2019,0.48999,0.214285714
03/08/2019,-3.0099945,-0.243939394
04/08/2019,-1.50499725,0.119485294
05/08/2019,-1.50499725,0.25
06/08/2019,2.429993,0.204861111
07/08/2019,2.669998,0.128246753
08/08/2019,4.880005,0.108819444
09/08/2019,-3.290008,0.106558642
10/08/2019,-3,0.158823529
11/08/2019,-1.5,0.161904762
12/08/2019,-1.5,0
13/08/2019,5.990005,0.2
14/08/2019,-15.380005,0.13125
15/08/2019,-3.979996,0.063809524
16/08/2019,4.300003,-0.115
17/08/2019,3.445,-0.102678571
18/08/2019,1.7225,0.029862987
19/08/2019,1.7225,0
20/08/2019,-0.970001,0.14656746
21/08/2019,-5.029999,0.0875
22/08/2019,1.319992,0
23/08/2019,-10.75,0.239090909
24/08/2019,1.800003,0.075315126
25/08/2019,0.9000015,0.141666667
26/08/2019,0.9000015,0.114141414
27/08/2019,-0.919998,0.09212963
28/08/2019,1.509994,0.044444444
29/08/2019,6.120011,0.075555556
30/08/2019,3.899994,0.197685185
31/08/2019,-0.300003,0.2
01/09/2019,-0.1500015,-0.017045455
02/09/2019,-0.07500075,0
03/09/2019,-0.07500075,0.109725229
04/09/2019,-4.330002,0.045565476
05/09/2019,8.900009,-0.004166667
06/09/2019,-2.130005,0.155
07/09/2019,2.169998,0.129824017
08/09/2019,1.084999,0.214285714
09/09/2019,1.084999,0.091764069
10/09/2019,3.75,0.270630252
11/09/2019,11.560013,0.109090909
12/09/2019,-1.230011,0.115079365
13/09/2019,-0.669998,0.064285714
14/09/2019,-1.1949995,0.187182853
15/09/2019,-0.59749975,0.1625
16/09/2019,-0.59749975,0.194444444
17/09/2019,1.979995,0.125554654
18/09/2019,-1.299988,0.107653061
19/09/2019,3.110001,0.197435897
20/09/2019,-5.980011,0.09375
21/09/2019,0.3050005,0.073697917
22/09/2019,0.15250025,0.033514739
23/09/2019,0.15250025,0.065046296
24/09/2019,-18.019989,0.170577458
25/09/2019,5.48999,0.05
26/09/2019,13.860001,0.155494611
27/09/2019,-0.429993,0.044806397
28/09/2019,-0.630005,0.242142857
29/09/2019,-0.3150025,0
30/09/2019,-0.3150025,0
01/10/2019,3.820007,0.212531328
02/10/2019,-1.559997,0.010615079
03/10/2019,-10.100006,0.15
04/10/2019,-1.600006,0.032323232
05/10/2019,3.145004,0.191666667
06/10/2019,1.572502,0.258333333
07/10/2019,1.572502,0.010714286
08/10/2019,2.330002,0.159375
09/10/2019,4.479996,0.024914966
10/10/2019,0.210006,0.234126984
11/10/2019,3.149994,0.357142857
12/10/2019,4.534996,0.192034162
13/10/2019,2.267498,0.286363636
14/10/2019,2.267498,0.120164609
15/10/2019,0.930024,0.06973064
16/10/2019,1.859985,0.170833333
17/10/2019,2.220001,-0.034722222
18/10/2019,-5.019989,0
19/10/2019,-1.725006,0
20/10/2019,-0.862503,0
21/10/2019,-0.862503,0.154882155
22/10/2019,2.080002,0.2
23/10/2019,-0.900009,0.239393939
24/10/2019,45,0.071152597
25/10/2019,28.450012,0.04375
26/10/2019,-0.210007,0.185
27/10/2019,-0.1050035,0.206481482
28/10/2019,-0.1050035,0.082000891
29/10/2019,-11.48999,0.5
30/10/2019,-1.209991,0.164772487
31/10/2019,-0.089997,-0.125
01/11/2019,-1.610015,0.4
02/11/2019,2.0800015,0
03/11/2019,1.04000075,0
04/11/2019,1.04000075,0.340625
05/11/2019,-0.25,0.256380952
06/11/2019,9.359986,0.071875
07/11/2019,8.960022,0.027525253
08/11/2019,1.600006,0.02437963
09/11/2019,3.9749905,-0.294444444
10/11/2019,1.98749525,0.1125
11/11/2019,1.98749525,0
12/11/2019,4.839997,0
13/11/2019,-3.820008,0.27969697
14/11/2019,3.240021,0.092857143
15/11/2019,2.820007,0.328571429
16/11/2019,-1.0900115,-0.016666667
17/11/2019,-0.54500575,0
18/11/2019,-0.54500575,-0.0925
19/11/2019,9.529999,0.296031746
20/11/2019,-7.299988,-0.183333333
21/11/2019,2.609986,0.13125
22/11/2019,-21.789978,0.178809524
23/11/2019,1.6499935,0.104846939
24/11/2019,0.82499675,0.147131332
25/11/2019,0.82499675,-0.15
26/11/2019,-7.419983,0.533333333
27/11/2019,2.369996,0.214484127
28/11/2019,-0.6750035,0
29/11/2019,-0.6750035,0
30/11/2019,2.4649965,0
01/12/2019,1.23249825,-0.065173611
02/12/2019,1.23249825,0.2
03/12/2019,1.330017,-0.017857143
